ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_SPLUS-s32s32_0042751,1.18227003668148,286.2759,0.0095,316.9731,0.0085,14.4694,0.0032,15.2300,0.0424,1.3277,0.0035,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.4219,0.0128,12.9633,0.0925,1.3799,0.0094,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.4518,0.0203,13.1182,0.0877,1.3763,0.0089,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.1525,0.0147,13.2585,0.0835,1.3731,0.0085,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.1604,0.0146,13.4389,0.0781,1.3689,0.0079,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.7972,0.0086,14.2050,0.0574,1.3513,0.0056,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.1476,0.0032,15.5543,0.0431,1.3203,0.0033,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.0915,0.0069,17.3736,0.0837,1.2784,0.0070,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.9705,0.0052,13.8570,0.0662,1.3593,0.0066,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.2226,0.0042,16.5346,0.0602,1.2977,0.0047,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.0122,0.0063,17.5741,0.0899,1.2738,0.0076,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.9562,0.0116,12.7501,0.0992,1.3848,0.0101,0.6086,0.0008,-47.9003,0.1352
iDR4_3_SPLUS-s37s29_0002144,1.14583911342514,249.4311,0.0196,249.0833,0.0192,18.9189,0.0238,1.8185,0.0326,0.3499,0.0821,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,19.5673,0.1105,1.7399,0.0698,0.5911,0.2177,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,20.5546,0.5062,1.7453,0.0664,0.5746,0.2062,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,18.9021,0.1013,1.7502,0.0634,0.5597,0.1959,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,19.4125,0.1466,1.7564,0.0596,0.5405,0.1828,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,19.0155,0.0708,1.7830,0.0449,0.4589,0.1303,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,19.0176,0.0285,1.8298,0.0320,0.3153,0.0794,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,18.9577,0.0632,1.8928,0.0564,0.1217,0.1698,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,19.0435,0.0315,1.7709,0.0512,0.4960,0.1533,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,18.7461,0.0283,1.8637,0.0411,0.2110,0.1148,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,18.7659,0.1265,1.8998,0.0605,0.1004,0.1841,0.5819,0.0173,-45.7395,2.011,249.4311,0.0196,249.0833,0.0192,19.7353,0.0723,1.7325,0.0745,0.6138,0.2336,0.5819,0.0173,-45.7395,2.011
iDR4_3_SPLUS-s38s28_0031957,1.20763530774593,187.3518,0.0174,290.6594,0.0153,15.8909,0.0079,8.4677,0.0518,1.0754,0.0095,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,17.1998,0.0405,7.5554,0.0851,0.4600,0.0164,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,17.0587,0.0617,7.6177,0.0800,0.5021,0.0155,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,16.9082,0.0488,7.6742,0.0756,0.5402,0.0146,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,16.6245,0.0372,7.7468,0.0701,0.5891,0.0136,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,16.1489,0.0193,8.0551,0.0519,0.7972,0.0101,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,15.8639,0.0088,8.5982,0.0581,1.1635,0.0105,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,15.4947,0.0175,9.3305,0.1165,1.6574,0.0208,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,16.3631,0.0108,7.9151,0.0589,0.7027,0.0115,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,15.5579,0.0104,8.9928,0.0868,1.4296,0.0155,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,15.4659,0.0176,9.4112,0.1238,1.7118,0.0221,0.8581,0.0029,-54.6874,1.2365,187.3518,0.0174,290.6594,0.0153,17.4866,0.0303,7.4696,0.0923,0.4022,0.0177,0.8581,0.0029,-54.6874,1.2365
iDR4_3_SPLUS-s38s28_0033177,1.20763530774593,308.8108,0.0397,176.8234,0.0437,16.9497,0.127,30.3027,7.3483,7.1959,0.6614,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,19.4092,0.4006,9.4427,4.5338,5.5145,0.8802,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,18.8213,0.3945,10.8680,4.4436,5.6294,0.8582,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,18.4347,0.2979,12.1592,4.4049,5.7335,0.8390,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,18.5508,0.2959,13.8193,4.4171,5.8673,0.8152,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,17.7106,0.1633,20.8704,5.1800,6.4356,0.7288,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,16.7896,0.1283,33.2875,8.1691,7.4364,0.6543,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,16.2761,0.1405,50.0309,13.2322,8.7860,0.7454,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,18.0022,0.15,17.6677,4.7042,6.1774,0.7649,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,16.5014,0.1315,42.3090,10.8321,8.1636,0.6773,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,16.2251,0.1409,51.8754,13.8152,8.9347,0.7670,0.7492,0.0262,10.4316,4.1047,308.8108,0.0397,176.8234,0.0437,19.3475,0.404,7.4808,4.7342,5.3564,0.9115,0.7492,0.0262,10.4316,4.1047
iDR4_3_SPLUS-s38s28_0032565,1.20763530774593,253.0488,0.0171,280.247,0.0172,17.7013,0.0196,2.7152,0.0401,1.6195,0.0672,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,18.772,0.0757,1.8410,0.0604,1.0973,0.1637,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,18.6896,0.1169,1.9007,0.0568,1.1330,0.1548,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,18.4875,0.0909,1.9548,0.0537,1.1653,0.1469,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,18.3058,0.0745,2.0244,0.0498,1.2069,0.1369,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,17.8666,0.0414,2.3199,0.0378,1.3834,0.0978,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,17.6772,0.0218,2.8402,0.0452,1.6943,0.0682,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,17.2167,0.041,3.5419,0.0886,2.1134,0.1442,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,18.096,0.0259,2.1856,0.0422,1.3032,0.1147,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,17.319,0.0258,3.2183,0.0668,1.9201,0.1005,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,17.3173,0.0445,3.6192,0.0940,2.1596,0.1555,0.9842,0.0146,32.8737,41.4128,253.0488,0.0171,280.247,0.0172,19.1769,0.0622,1.7587,0.0656,1.0482,0.1760,0.9842,0.0146,32.8737,41.4128
iDR4_3_SPLUS-s38s38_0060151,21.1862890063533,205.8191,0.0017,252.9301,0.0015,11.6218,0.0021,2.2450,0.0028,0.1329,0.0046,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,13.2675,0.0094,1.3658,0.0062,0.1656,0.0100,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,13.1438,0.014,1.4259,0.0059,0.1633,0.0096,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,12.0524,0.0063,1.4803,0.0057,0.1613,0.0093,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,11.7978,0.0058,1.5503,0.0054,0.1587,0.0088,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,11.1197,0.0035,1.8475,0.0041,0.1477,0.0069,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,11.0129,0.0018,2.3708,0.0026,0.1283,0.0039,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,10.4106,0.0028,3.0765,0.0037,0.1021,0.0032,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,12.2399,0.0029,1.7125,0.0047,0.1527,0.0078,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,11.1917,0.0018,2.7511,0.0027,0.1142,0.0026,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,10.9276,0.0019,3.1543,0.0040,0.0992,0.0035,0.7719,0.0007,1.4542,0.1659,205.8191,0.0017,252.9301,0.0015,13.6179,0.0078,1.2831,0.0066,0.1686,0.0106,0.7719,0.0007,1.4542,0.1659
iDR4_3_SPLUS-s38s34_0024606,1.33270239367579,440.948,0.016,363.3532,0.0134,16.6003,0.0223,6.8454,0.219,3.1293,0.0958,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,17.7713,0.0851,4.9847,0.4114,2.2974,0.2011,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,17.6163,0.1003,5.1118,0.3903,2.3542,0.192,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,17.3197,0.0821,5.227,0.3716,2.4057,0.184,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,17.1435,0.0713,5.3751,0.3482,2.4719,0.1738,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,16.8211,0.0439,6.004,0.2629,2.7531,0.1335,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,16.554,0.0229,7.1116,0.2299,3.2483,0.0913,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,16.1911,0.0338,8.6051,0.4285,3.916,0.1427,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,17.0262,0.0389,5.7183,0.2983,2.6254,0.1511,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,16.2851,0.0259,7.9163,0.3186,3.6081,0.1061,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,16.1513,0.0327,8.7696,0.4569,3.9896,0.153,0.6985,0.0096,-68.149,1.2106,440.948,0.016,363.3532,0.0134,18.0795,0.0872,4.8097,0.4412,2.2191,0.2136,0.6985,0.0096,-68.149,1.2106
iDR4_3_SPLUS-s38s34_0024660,1.33270239367579,454.5747,0.1017,411.525,0.0879,18.6393,0.1003,5.6454,0.4986,1.7786,0.1943,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,19.8712,0.5608,6.7813,1.3466,1.8402,0.5549,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,19.0859,0.4281,6.7037,1.2827,1.836,0.5272,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,18.8842,0.3646,6.6334,1.2251,1.8322,0.5023,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,19.1224,0.4223,6.543,1.1515,1.8273,0.4704,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,18.4773,0.1945,6.159,0.8477,1.8064,0.3394,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,18.6641,0.0973,5.4829,0.4262,1.7697,0.1692,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,18.5278,0.1576,4.5712,0.7304,1.7203,0.3383,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,18.7077,0.1574,6.3334,0.9835,1.8159,0.3978,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,18.3702,0.089,4.9916,0.4665,1.7431,0.2144,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,18.6609,0.1621,4.4707,0.8048,1.7148,0.3717,0.7864,0.0446,-77.0163,8.7517,454.5747,0.1017,411.525,0.0879,19.811,0.4075,6.8881,1.4349,1.846,0.5932,0.7864,0.0446,-77.0163,8.7517
iDR4_3_SPLUS-s38s34_0025197,1.33270239367579,265.89,0.0082,431.8865,0.0039,14.8161,0.0036,9.0043,0.0227,1.2059,0.0054,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,16.111,0.0191,9.0034,0.0568,1.3363,0.0133,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,15.7846,0.0217,9.0035,0.0542,1.3274,0.0128,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,15.7944,0.0215,9.0035,0.0519,1.3194,0.0122,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,15.6643,0.0189,9.0036,0.049,1.309,0.0116,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,15.1847,0.01,9.0039,0.0368,1.2649,0.0088,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,14.8256,0.0037,9.0044,0.0195,1.1872,0.0045,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,14.391,0.0048,9.0052,0.0288,1.0826,0.0058,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,15.4121,0.0066,9.0038,0.0422,1.2849,0.01,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,14.4873,0.0029,9.0048,0.0193,1.1308,0.0038,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,14.3266,0.0041,9.0052,0.0316,1.071,0.0064,0.3756,0.0006,64.9141,0.0666,265.89,0.0082,431.8865,0.0039,16.3926,0.0189,9.0033,0.0603,1.3486,0.0141,0.3756,0.0006,64.9141,0.0666
iDR4_3_SPLUS-s38s34_0025398,1.33270239367579,508.3067,0.0241,420.9575,0.0254,16.7271,0.0162,5.6733,0.0755,1.2516,0.0201,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,17.7602,0.0777,5.5987,0.1762,0.989,0.0586,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,17.4238,0.087,5.6038,0.1676,1.0069,0.0555,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,17.3409,0.0807,5.6084,0.1599,1.0232,0.0527,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,17.2176,0.0708,5.6144,0.1502,1.0441,0.0492,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,16.8872,0.0409,5.6396,0.1114,1.1328,0.0348,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,16.7055,0.0166,5.684,0.0721,1.2891,0.0185,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,16.486,0.0278,5.7439,0.1305,1.4999,0.0414,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,17.0287,0.028,5.6282,0.1283,1.0925,0.0412,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,16.4617,0.0166,5.7163,0.0922,1.4027,0.0268,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,16.4095,0.0249,5.7505,0.1409,1.5231,0.0452,0.9309,0.0082,0.2083,5.2506,508.3067,0.0241,420.9575,0.0254,17.9691,0.071,5.5917,0.1882,0.9643,0.0628,0.9309,0.0082,0.2083,5.2506
iDR4_3_SPLUS-s38s34_0025573,1.33270239367579,327.4943,0.0051,367.5738,0.0061,14.91,0.0154,16.156,0.4074,5.4501,0.077,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,17.1702,0.0767,16.0296,1.0438,5.284,0.1963,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,17.1227,0.1037,16.0382,0.9973,5.2954,0.1877,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,17.1055,0.1014,16.0461,0.9553,5.3057,0.1798,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,16.2889,0.0553,16.0561,0.9016,5.3189,0.1698,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,15.4123,0.0289,16.0988,0.678,5.375,0.128,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,14.8316,0.0133,16.1741,0.3401,5.4738,0.064,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,14.2636,0.0152,16.2755,0.4612,5.6071,0.0834,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,15.7752,0.0291,16.0794,0.7784,5.3495,0.1468,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,14.4824,0.0106,16.2288,0.2965,5.5456,0.0535,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,14.2181,0.0163,16.2867,0.5127,5.6217,0.0929,0.6262,0.0028,12.3408,0.3014,327.4943,0.0051,367.5738,0.0061,17.5948,0.082,16.0177,1.1081,5.2684,0.2083,0.6262,0.0028,12.3408,0.3014
iDR4_3_MC0120_0007849,1.29907809016772,100.6125,0.0257,163.8913,0.0177,18.8938,0.02,0.5788,0.0361,3.0618,0.4709,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,19.0123,0.0296,*0.0627*,*0.1957*,0.4517,1.6036,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,18.6446,0.0327,*0.0979*,*0.1838*,0.6301,1.5093,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,18.5143,0.0277,*0.1299*,*0.1731*,0.7916,1.4244,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,18.6427,0.0255,*0.1710*,*0.1593*,0.9993,1.3161,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,18.6951,0.0217,*0.3454*,*0.1015*,1.8816,0.8756,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,19.008,0.0252,0.6526,0.0334,3.4352,0.4767,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,19.2568,0.0836,1.0669,0.1541,5.5302,1.3579,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,18.759,0.0119,*0.2662*,*0.1275*,1.4808,1.0705,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,19.0188,0.0365,0.8758,0.0912,4.5640,0.8740,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,19.1658,0.0693,1.1125,0.1695,5.7609,1.4787,0.1546,0.0613,-37.2897,1.8086,100.6125,0.0257,163.8913,0.0177,19.3978,29.1287,*0.0141*,*0.2121*,0.2063,1.7342,0.1546,0.0613,-37.2897,1.8086
iDR4_3_MC0120_0007852,1.29907809016772,267.6868,0.0255,170.131,0.0288,18.0472,0.0533,0.5311,0.0494,2.4106,0.4588,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,17.7096,0.0853,*0.0710*,*0.1036*,2.3024,1.1887,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,17.581,0.039,*0.1024*,*0.0990*,2.3098,1.1298,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,17.5813,0.0306,*0.1309*,*0.0949*,2.3165,1.0769,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,17.6348,0.0353,*0.1675*,*0.0897*,2.3251,1.0095,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,17.855,0.054,*0.3230*,*0.0691*,2.3617,0.7367,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,18.1805,0.0527,0.5969,0.0468,2.4260,0.4221,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,18.5417,0.0563,0.9661,0.0718,2.5128,0.8032,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,17.8043,0.0482,*0.2524*,*0.0781*,2.3451,0.8573,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,18.309,0.0438,0.7958,0.0536,2.4728,0.5413,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,18.6961,0.0562,1.0068,0.077,2.5224,0.8740,*0.0679*,*0.0394*,-18.4781,1.9991,267.6868,0.0255,170.131,0.0288,17.894,0.7469,*0.0277*,*0.1100*,2.2923,1.2705,*0.0679*,*0.0394*,-18.4781,1.9991
iDR4_3_MC0120_0007944,1.29907809016772,114.0554,0.0154,197.5857,0.0193,18.5148,0.043,0.7847,0.0565,*10.6923*,*1.5442*,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.5633,0.0508,*0.2515*,*0.0463*,8.3562,2.7834,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.3638,0.0519,*0.2879*,*0.0428*,8.5158,2.6341,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.3173,0.049,*0.3209*,*0.0399*,8.6604,2.5024,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.3195,0.0453,*0.3634*,*0.0369*,8.8463,2.3388,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.4669,0.0407,0.5436,0.0349,9.6360,1.7573,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.6429,0.0305,0.861,0.0659,*11.0266*,*1.6595*,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,19.3143,0.117,1.289,0.1238,*12.9017*,*3.1783*,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.3822,0.0366,*0.4617*,*0.0334*,9.2773,1.9933,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.7427,0.0381,1.0916,0.0964,*12.0369*,*2.3665*,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,19.102,0.0953,1.3361,0.1304,*13.1083*,*3.3851*,0.3072,0.0272,-54.0308,1.4818,114.0554,0.0154,197.5857,0.0193,18.8701,0.0528,*0.2014*,*0.0516*,8.1365,2.9945,0.3072,0.0272,-54.0308,1.4818
