galaxy_id,NYU_id,z_source_id,ra,dec,z,r,r_limit,completeness,M_r,stellar_mass,g-r
361340,1094311,-1,121.764658235,7.167661787,0.044954,17.3774014,17.7926998,0.8481,-18.3128986,9.2166824,0.3944798
63993,198762,-1,184.528369067,1.883076701,0.049646,17.6658001,17.7751999,0.8615,-18.257452,9.0767612,0.2302513
21545,85581,-1,166.458355655,0.403082524,0.018717,16.0812016,17.7007008,0.8986,-17.6618328,9.072444,0.4381599
263202,729619,-1,171.345066986,8.854274217,0.061298,17.4772015,17.8029995,0.8853,-18.8948689,9.4066877,0.3976421
171165,459390,-1,311.363146022,-0.111026753,0.058003,17.4588013,17.7842999,0.9009,-18.802,9.2944689,0.3148594
324658,877959,-1,167.726616472,11.380355378,0.041937,17.1654015,17.7889996,0.8772,-18.389883,9.1923599,0.3519135
79973,233305,-1,347.134788493,-9.577367065,0.03242,16.8052998,17.8034,0.8962,-18.1348858,9.2267408,0.4369183
79102,231568,-1,332.983534509,-8.977426294,0.056243,17.8409004,17.8271999,0.8973,-18.3406792,9.1987371,0.3231239
219899,618694,-1,133.202271017,3.925486389,0.027997,16.0886002,17.7908001,0.876,-18.5425644,9.3563585,0.4546585
354137,1039632,-1,250.161874123,24.403602925,0.034439,17.1345997,17.7830009,0.9641,-17.9356365,9.2208843,0.5772648
66313,203543,-1,218.381678683,2.42233197,0.028249,16.2137012,17.7959003,0.9481,-18.421629,9.3415146,0.4555626
173045,468874,-1,321.663397218,-0.615616389,0.048158,17.6491013,17.7609997,0.974,-18.185133,9.2544689,0.5276279
3387,15854,-1,54.215289785,-0.682534982,0.030674,16.4848003,17.6723003,0.9583,-18.3540268,9.2384119,0.4008827
310850,847615,-1,189.646542094,12.193036315,0.040993,16.9796009,17.7938995,0.7857,-18.484005,9.4205465,0.5361156
256769,707425,-1,2.620788132,-0.770004231,0.038597,16.7399998,17.6644001,0.9706,-18.5975571,9.3883276,0.430212
21429,85404,-1,160.812767305,0.220596667,0.047003,16.7625008,17.7007008,0.8862,-19.0320644,9.4229021,0.3384418
104785,291613,-1,147.588726905,2.801542662,0.040466,17.6893005,17.7712994,0.9231,-17.7708588,9.068614,0.4552956
106564,295136,-1,168.249169474,2.680845162,0.035333,16.4901009,17.7992001,0.8599,-18.6598911,9.3636551,0.4194431
175670,482156,-1,357.919068236,0.398180732,0.039409,17.2722015,17.6749992,0.9899,-18.1094341,9.2145147,0.4641514
604,3409,-1,41.643527702,0.42894261,0.028138,16.8063011,17.6653996,0.9617,-17.7886276,9.3414011,0.6977177
192479,553011,-1,115.676134714,29.937538543,0.04264,17.6421013,17.7618999,0.7961,-17.8864422,9.2891846,0.6428089
103872,289299,-1,5.970860482,16.204702131,0.036266,16.957201,17.7828007,0.8805,-18.2427387,9.0906992,0.2905312
24699,93511,-1,147.335582414,1.153381766,0.027493,16.3184013,17.7847004,1.0,-18.2912712,9.1585798,0.3186455
11796,60089,-1,210.418717059,-0.395485381,0.025564,16.3570004,17.7129993,0.9595,-18.052618,9.1306639,0.4340363
113537,312134,-1,151.020485682,3.863428338,0.032471,17.2672005,17.7828999,0.9528,-17.6473808,9.2336922,0.7134399
25444,94748,-1,179.632867899,1.131922955,0.039282,16.8213997,17.6945,0.8744,-18.5663128,9.3025494,0.3542023
182112,516460,-1,32.141681669,0.276968757,0.072307,17.8488998,17.6786995,0.9778,-18.8828564,9.4201021,0.3852692
234238,652835,-1,152.366176328,8.914697702,0.026646,16.4083004,17.7915001,0.961,-18.092947,9.2352095,0.4771919
179365,502249,-1,36.139048147,-0.962754041,0.034501,17.1023998,17.6797009,0.9787,-18.0033207,9.1476402,0.4881897
128794,350605,-1,197.18403598,4.738363052,0.04382,17.1905003,17.7863007,0.9724,-18.4319801,9.3071213,0.3995037
352531,1024803,-1,236.775939782,30.955077996,0.031757,16.5586014,17.7947006,0.8919,-18.3351936,9.3954782,0.5976391
4762,27157,-1,356.168998221,0.177218532,0.036697,17.026001,17.6476994,1.0,-18.2199421,9.2001352,0.4418106
351539,1014019,-1,196.359025477,13.609709776,0.068774,17.7392998,17.7777996,0.8431,-18.8791771,9.4241915,0.4269848
309377,844040,-1,165.367512974,11.955319989,0.065534,17.7637005,17.7756004,0.8345,-18.7640839,9.2793427,0.2821274
88717,253462,-1,326.118160486,-8.914831009,0.050943,17.5911999,17.7716999,0.8485,-18.3744316,9.2193956,0.4047947
105886,293826,-1,156.96054658,2.119094486,0.022379,15.5152998,17.8225002,0.8364,-18.6155567,9.3874636,0.4687996
229082,639708,-1,163.388138458,7.218512966,0.052322,17.7317009,17.7863007,0.9435,-18.2734871,9.3408222,0.5453758
227657,636526,-1,127.752114244,3.952883199,0.048939,17.1258011,17.7775993,0.94,-18.7627602,9.3504877,0.3768559
98113,274718,-1,315.566919287,9.587963981,0.047124,17.6608009,17.7908001,0.8226,-18.1269455,9.2621384,0.5590916
229978,642023,-1,168.658169797,7.993605383,0.069843,17.704401,17.7756996,0.8642,-18.9615593,9.2640963,0.211935
125866,343107,-1,157.443980296,0.145548768,0.034999,16.837101,17.7129993,0.967,-18.3039169,9.1592913,0.2732964
219808,618057,-1,163.802567032,5.862550538,0.011648,14.8142996,17.7649002,0.8532,-17.8781719,9.1703863,0.4920921
264610,732467,-1,174.63444694,10.11770247,0.021221,15.8821001,17.8071995,0.87,-18.0632915,9.2353535,0.469614
31191,109651,-1,62.949232966,-5.919876413,0.038783,16.8862,17.6816998,0.8202,-18.45784,9.3810959,0.5293903
280119,771226,-1,142.778657175,10.470199074,0.065335,17.6569004,17.7970009,0.8496,-18.8630695,9.2801924,0.2594395
256672,706801,-1,21.226747588,-1.257862692,0.016497,15.7220993,17.6441002,1.0,-17.6893635,9.3943653,0.8158302
83151,240731,-1,4.398320136,-10.665823454,0.061507,17.7789001,17.8106995,0.8404,-18.5893822,9.3452196,0.3776321
112885,310458,-1,151.565803877,3.448875973,0.068935,17.6725998,17.7761002,0.8661,-18.971796,9.24049,0.1761551
285120,789698,-1,133.432397116,29.928135428,0.044383,17.1846008,17.7987003,0.9558,-18.4316502,9.2965527,0.4067402
86767,248827,-1,12.277174315,-9.497846675,0.04964,17.517601,17.8062,0.88,-18.40938,9.1187963,0.2585506
11927,60319,-1,215.137238616,-0.248439608,0.063534,17.5879002,17.7129993,0.8271,-18.8601379,9.4060526,0.4042854
98069,274568,-1,29.448531796,-8.0387607,0.054134,17.4954014,17.8029995,0.8606,-18.6076794,9.2737961,0.3603344
168191,446902,-1,338.294244246,-8.890947892,0.059566,17.5608997,17.8038998,0.9302,-18.743576,9.4016895,0.4390182
5727,30005,-1,44.927861012,0.02809484,0.043005,17.3583012,17.6730003,0.988,-18.2271652,9.1798143,0.4037609
107205,296531,-1,167.190886689,3.442875143,0.038181,17.0874004,17.7859993,0.9423,-18.2179985,9.2973862,0.5099373
75024,222512,-1,171.343583257,3.312690035,0.034789,16.6756001,17.7912998,0.8301,-18.4105473,9.3889627,0.5097141
173529,470288,-1,348.856167504,-0.444364549,0.055314,17.582901,17.6541004,0.9589,-18.5693359,9.2508183,0.3457336
120024,327467,-1,179.39547544,5.688803178,0.039749,17.5060005,17.7793999,0.9162,-17.8690968,9.3995667,0.8282967
324988,878590,-1,187.54690141,12.038075254,0.05646,17.0079002,17.7889996,0.7456,-19.1944523,9.4146624,0.2880154
32474,113736,-1,349.528727501,-1.095915283,0.030077,17.0747013,17.6832008,0.8333,-17.6806736,9.1114359,0.5353298
165403,440452,-1,0.391494535,15.081569318,0.021196,15.2142,17.7642994,0.8721,-18.7297478,9.3105335,0.329401
26368,97638,-1,20.581437406,13.83037379,0.055889,17.5711002,17.6802006,0.9029,-18.5864277,9.367733,0.473774
282783,783843,-1,134.752306964,29.587204752,0.056153,17.7374001,17.7966003,0.8451,-18.4551525,9.1450739,0.2659855
29252,104583,-1,27.719289053,13.72186068,0.056648,17.5776005,17.6352997,0.9146,-18.6243343,9.2494621,0.324194
72183,216233,-1,163.175772303,2.378763607,0.036138,16.9993,17.7733002,0.8826,-18.2033787,9.1273594,0.3374786
276448,761152,-1,129.182209616,30.291429543,0.049367,17.085001,17.7924995,0.9632,-18.8144112,9.3917046,0.3861351
93194,263934,-1,0.140730437,15.183910269,0.042196,17.5102005,17.7875996,0.8721,-18.0400734,9.0978975,0.3834229
272983,751645,-1,117.806956916,21.359226614,0.051486,17.4954014,17.7833996,0.8507,-18.4695377,9.4250679,0.5590229
219603,617708,-1,152.870768146,5.149077158,0.031636,16.644701,17.7691002,1.0,-18.2344303,9.4049454,0.6159878
173508,470209,-1,347.112304275,-0.419279879,0.032191,16.6170998,17.6917992,0.962,-18.3203182,9.2008219,0.2918205
203850,579810,-1,120.46934148,29.240411268,0.047419,17.639101,17.7959003,0.9638,-18.1303234,9.3430157,0.5458145
180438,507675,-1,42.95017319,-0.452710418,0.071758,17.652401,17.6539993,0.9767,-19.0696621,9.3985376,0.2946396
113900,313116,-1,132.981980693,3.116584733,0.027325,17.0866013,17.7863007,0.8252,-17.4566536,9.0991802,0.6118774
277961,765065,-1,123.283665024,5.805246393,0.061568,17.5976009,17.8017006,0.821,-18.7997246,9.2406845,0.1897564
234480,653309,-1,169.678188432,10.280654994,0.034165,16.6479015,17.7928009,0.9031,-18.4107189,9.3112001,0.4359474
160732,425140,-1,220.757265503,-1.884461965,0.041142,17.5472012,17.7826004,0.9028,-17.9181519,9.214509,0.5348797
249510,688954,-1,251.46148301,30.925409006,0.03133,16.1802006,17.7928009,1.0,-18.7139072,9.3272781,0.320961
97218,272969,-1,23.362612178,-10.348590745,0.051131,16.6748009,17.7996006,0.8775,-19.2779369,9.7272635,0.5354748
338946,952019,-1,239.59792728,6.538577408,0.036996,16.3233013,17.7873993,0.877,-18.9188766,9.5470066,0.4873371
81599,237028,-1,327.161273929,-6.672583232,0.076869,17.6240997,17.8567009,0.927,-19.2395725,9.5627499,0.3455849
282695,783705,-1,130.866279982,27.409470142,0.082983,17.4853001,17.7964993,0.9524,-19.5393543,9.7825136,0.4720535
181608,513604,-1,56.489645947,-0.020883906,0.037607,16.5769005,17.6671009,0.9826,-18.7119141,9.448473,0.4940948
91357,259979,-1,340.372196943,13.153569028,0.037737,16.1921005,17.7693005,0.8608,-19.068449,9.756155,0.661953
130384,353551,-1,229.379191188,3.976925451,0.056141,16.6977005,17.7821007,0.8108,-19.4679775,9.7431421,0.4718781
87894,251413,-1,21.178037355,-8.690424813,0.062639,17.1711998,17.7924004,0.8317,-19.2296715,9.7504396,0.5440102
262403,727895,-1,147.996110031,8.249736452,0.09611,17.8542004,17.7964001,0.8451,-19.4967003,9.591651,0.2436657
13543,64140,-1,230.71823704,0.027110992,0.071108,17.1449013,17.7131996,0.881,-19.5410252,9.7740631,0.4814644
90788,258621,-1,349.054907718,13.464629911,0.080105,17.7252007,17.7791996,0.8475,-19.230978,9.5166378,0.336544
156478,413430,-1,228.079750115,-2.682679291,0.041829,16.8274002,17.7682991,0.8363,-18.6880741,9.4457922,0.4814663
158128,417398,-1,223.612678029,-1.556203488,0.056116,17.3501015,17.7791996,0.8943,-18.7928314,9.6977654,0.7518673
16152,70510,-1,219.801383311,0.945330679,0.034345,16.3511009,17.7122993,0.9394,-18.7190456,9.4779663,0.4972267
91869,261193,-1,324.657105801,11.49708795,0.063749,17.5946007,17.7908993,0.9016,-18.8314705,9.7823801,0.7857742
70768,212995,-1,172.211679009,2.118862654,0.074322,17.462801,17.7847004,0.8302,-19.3285255,9.5945959,0.3954163
324121,876598,-1,197.903978631,11.15633163,0.032016,16.4105015,17.8010006,0.9048,-18.4770164,9.500227,0.5718479
19243,79074,-1,230.292593247,-0.438512525,0.068765,17.0314007,17.6828003,0.9342,-19.5901909,9.6568995,0.3816814
276034,760238,-1,126.93210576,28.214088337,0.067142,17.6470013,17.7989998,0.8598,-18.8993835,9.6536093,0.5873985
326562,884560,-1,173.567966367,12.660388977,0.065046,17.1762009,17.7973995,0.8956,-19.3106098,9.6961708,0.4944191
25307,94475,-1,171.502969751,1.082614649,0.071706,17.3562012,17.6945,0.9432,-19.3499279,9.6713066,0.4438152
97301,273118,-1,27.049542269,-10.128422041,0.051077,17.0108013,17.7991009,0.8698,-18.9221115,9.7503576,0.6537533
66683,204512,-1,191.308849482,3.24894572,0.048337,16.8355999,17.7880993,0.887,-18.9991169,9.5979548,0.5266018
34991,120485,-1,192.079251795,-1.697301095,0.048298,17.4119015,17.6527004,0.8924,-18.4064045,9.4890032,0.6598835
308588,842298,-1,166.980027356,11.131293782,0.063922,17.2749004,17.8054008,0.8772,-19.176939,9.6474476,0.5254498
25972,96667,-1,17.687536634,13.443135305,0.054665,16.7936001,17.6478996,0.8245,-19.3330688,9.6019363,0.3927593
17840,76345,-1,141.950189394,-0.474973825,0.070172,17.2583008,17.7714005,0.8834,-19.3973923,9.7304935,0.4927731
345860,995674,-1,241.351032697,26.904538579,0.049417,17.7112007,17.7789993,0.9534,-18.1077843,9.6492252,0.8472538
91730,260689,-1,1.817082763,14.427363039,0.036297,16.3627014,17.7702999,0.8747,-18.8226261,9.6134768,0.6092453
211021,598025,-1,121.170354166,26.654697398,0.075118,17.7488003,17.7803001,0.82,-19.0535336,9.6559639,0.5646477
26551,98003,-1,33.623780544,12.558631754,0.06143,17.4878998,17.6818008,0.8684,-18.8825016,9.5083437,0.5084
190276,547028,-1,114.761756527,29.128143663,0.079754,17.7354012,17.7593994,0.9167,-19.1970196,9.7674513,0.5934963
127152,346708,-1,199.247387985,3.888860126,0.045401,17.2486,17.7693996,0.8641,-18.415432,9.5997152,0.6879692
3672,20097,-1,4.898537031,-0.311351173,0.064326,17.6095009,17.6443005,1.0,-18.8467655,9.6096039,0.6220188
185136,535214,-1,119.88904279,30.69978786,0.045342,16.8112011,17.7821999,0.8317,-18.8949032,9.5102854,0.5067444
173931,471374,-1,9.829035077,-0.45629287,0.045409,15.9123993,17.6578999,0.9863,-19.807827,9.7433071,0.3172722
27839,101227,-1,11.878821795,15.887534482,0.060609,17.6200008,17.6671009,0.8288,-18.6758957,9.7815666,1.1500568
24761,93596,-1,149.278382359,1.165868422,0.063188,17.5499001,17.7861996,0.9792,-18.873209,9.5406885,0.4720402
3192,14979,-1,46.124590759,-0.747330369,0.057931,17.2957001,17.6723003,0.9894,-18.9254742,9.6431637,0.581131
173642,470582,-1,355.063049187,-0.614634523,0.063589,16.8908997,17.6548996,0.9863,-19.5494022,9.7786226,0.4446106
74851,222214,-1,161.953376715,3.232803953,0.042861,17.6145,17.7908993,0.8826,-17.9048023,9.4740028,0.8560009
91063,259407,-1,319.215788215,10.020406767,0.068436,17.6455002,17.7689991,0.8224,-18.9357281,9.7631655,0.7312431
99452,278208,-1,354.82503028,-10.448223549,0.090535,17.7269001,17.7768993,0.8562,-19.4898872,9.7272024,0.464426
182967,521315,-1,34.034402013,0.739596327,0.057764,16.9867001,17.6669006,0.9664,-19.2548695,9.5839128,0.3600616
14621,66901,-1,217.562409002,0.621385206,0.026232,15.8406,17.7134991,0.9386,-18.6136456,9.7080517,0.7936211
141022,377133,-1,183.759804067,5.115420124,0.047541,16.6965008,17.7882004,0.9357,-19.0891533,9.6622934,0.4929676
210486,596641,-1,115.126672456,23.35305593,0.075979,17.3024006,17.7723007,0.8788,-19.5361443,9.6831112,0.39361
169780,452044,-1,323.762541721,-0.329357152,0.063644,17.4601002,17.7861996,0.9668,-18.9808598,9.5515118,0.4778328
23924,90967,-1,199.47122154,0.718410746,0.024056,15.8140001,17.7000008,0.8105,-18.4233284,9.6855564,0.8832016
87814,251268,-1,15.168519665,-8.894096311,0.055273,16.9069004,17.7943001,0.8333,-19.2309742,9.5913925,0.3731155
63916,198630,-1,180.485591122,1.997989525,0.077046,17.4967003,17.7751007,0.8732,-19.3680019,9.6838951,0.4939613
29527,105276,-1,17.444376573,15.066593121,0.060828,17.5867004,17.6588001,0.8245,-18.7273235,9.7758284,0.8775501
131470,356012,-1,203.098202047,5.833337051,0.07989,17.5798016,17.7801991,0.7742,-19.3687191,9.6159439,0.3785515
204846,582621,-1,118.966666478,28.991756477,0.089707,17.4043999,17.7749996,0.8395,-19.7976284,9.6765385,0.2893791
85324,245739,-1,352.818228788,-9.57971329,0.081665,17.7841015,17.8022995,0.8248,-19.2030201,9.6769991,0.5328999
12218,60954,-1,232.299499718,-0.22684202,0.076348,17.4692001,17.7131996,0.847,-19.3730412,9.6874647,0.4916668
105924,293892,-1,158.777119019,2.131603693,0.039664,17.4570007,17.8225002,0.8882,-17.8907661,9.4692822,0.7520599
76997,227096,-1,239.888208725,2.573317702,0.031477,16.5636005,17.7824001,0.851,-18.2829056,9.5496054,0.7944202
343489,988892,-1,254.476495921,18.613538591,0.08122,17.6612015,17.7952003,0.8589,-19.3137455,9.7378807,0.503912
264015,731315,-1,165.142460479,9.224818346,0.037529,17.014801,17.7964001,0.8604,-18.2325668,9.5025034,0.7173615
129752,352518,-1,195.310869149,5.214228106,0.048395,16.9782009,17.7838993,0.8561,-18.8415585,9.6327496,0.596426
20593,82544,-1,210.906512113,-0.139985002,0.047977,16.4392014,17.7066002,0.9595,-19.4013195,9.5821381,0.3293495
72742,217283,-1,196.944771865,2.511237416,0.046259,16.6512012,17.7737999,0.9512,-19.0830708,9.6070147,0.4624271
323883,876082,-1,182.194010145,11.505041184,0.066996,17.3390007,17.8010998,0.8477,-19.2237053,9.5838737,0.3509388
94784,267934,-1,6.866210714,-10.959505436,0.077799,17.1610012,17.7973995,0.9494,-19.7403469,9.737627,0.2566738
33033,115894,-1,187.746165185,-3.510783624,0.065652,17.1951008,17.6499996,0.854,-19.3134785,9.7276077,0.5189743
69790,210676,-1,206.398297979,1.684865218,0.088676,17.4967003,17.7856998,0.8282,-19.6736603,9.7843399,0.4725437
310673,847191,-1,195.686551909,11.494637064,0.084266,17.7806015,17.8036995,0.8966,-19.2782612,9.6555214,0.4483929
352228,1022286,-1,237.117440232,9.53557669,0.036928,16.4186001,17.7875004,0.8506,-18.7918968,9.7358522,0.7667122
141171,377391,-1,193.371960356,5.067550839,0.047677,16.5776997,17.7849998,0.9364,-19.2331734,9.6369457,0.481926
308774,842731,-1,181.940139894,11.717209552,0.061348,17.0535011,17.8055,0.9735,-19.3153019,9.627737,0.4311657
29190,104462,-1,25.255084183,13.969284486,0.044853,16.8077011,17.6369991,0.8796,-18.8668308,9.5270796,0.4371395
275734,759483,-1,127.955736818,28.536394391,0.020116,14.6406994,17.7893009,0.9483,-19.2369308,9.725771,0.5602493
24161,91398,-1,215.072053257,0.758565406,0.054952,17.4941998,17.7000999,1.0,-18.5900917,9.7489443,0.8115788
5220,28516,-1,17.449843405,0.199053641,0.044162,16.8115005,17.6732006,0.9941,-18.8211021,9.5496273,0.5667477
156874,414578,-1,222.292181025,-2.457984351,0.044472,16.5622997,17.7728004,0.9028,-19.0961685,9.5965137,0.4977798
129063,351066,-1,214.088986238,4.369414155,0.079588,17.4892998,17.7856007,0.8635,-19.4440079,9.7543621,0.5247269
311136,848634,-1,190.222114145,12.976035122,0.046263,16.772501,17.7947006,0.8293,-18.9569149,9.5884056,0.49193
33274,116558,-1,174.10522722,-2.943762406,0.049752,17.4741001,17.6497002,0.9355,-18.4023399,9.5205069,0.7024956
4890,27592,-1,3.610027539,0.11434892,0.055496,17.5601997,17.6476994,0.9854,-18.5634441,9.5337105,0.6202087
167131,444590,-1,334.357061358,-9.774176328,0.097311,17.8436012,17.7791996,0.8649,-19.5312881,9.7275133,0.4134712
74784,222109,-1,158.199252617,3.171967817,0.056801,17.0216999,17.7907009,0.9444,-19.1754875,9.6324968,0.4750595
81698,237179,-1,330.435275961,-7.208816025,0.058772,17.0671997,17.7859001,0.901,-19.1757069,9.7867622,0.5403843
310949,847923,-1,201.412426488,11.6301735,0.039874,16.4827003,17.7935009,0.8657,-18.9119396,9.6421185,0.6056461
71480,214270,-1,216.022956556,1.799399627,0.055526,17.6659012,17.7840004,0.8,-18.4386425,9.6115761,0.6851196
258548,717855,-1,340.652970635,0.858397447,0.039207,16.4727001,17.6837997,0.9649,-18.8942413,9.5640392,0.5217667
25441,94745,-1,179.429601233,1.133620274,0.078631,17.594101,17.6945,0.8744,-19.3130684,9.6708651,0.5003262
15074,68545,-1,159.941031527,0.946050181,0.050779,16.9234009,17.7122002,0.8065,-19.0176544,9.5803843,0.463028
74706,221404,-1,226.257330056,2.401261956,0.040219,16.2849998,17.7879009,0.8833,-19.1564369,9.5770741,0.4279919
280864,773988,-1,148.598960121,11.783185684,0.057536,17.1242008,17.7905998,0.8582,-19.0959415,9.5910673,0.4372673
130921,354806,-1,210.156995216,5.276188973,0.052944,16.6776009,17.7653008,0.8519,-19.3894253,9.5322304,0.2922363
169179,449157,-1,316.43110961,-1.064717787,0.097408,17.7576008,17.7614994,0.8449,-19.619278,9.7113104,0.3810139
2617,13267,-1,17.046774486,-0.655410515,0.0474,16.9197998,17.6809998,0.9941,-18.8470268,9.6804361,0.6706085
227363,635531,-1,161.722346711,6.372038969,0.055177,17.2876015,17.7632008,0.9494,-18.8107376,9.7736883,0.829174
26538,97968,-1,32.479016121,12.72786732,0.035077,16.3745003,17.6816006,0.8684,-18.7428131,9.5503101,0.5937328
92412,262213,-1,358.323462932,14.899917152,0.07904,17.6500015,17.7919998,0.8634,-19.2713203,9.705121,0.5147953
337803,931535,-1,225.205575943,31.846655304,0.058377,16.7560005,17.7966995,0.8924,-19.5009079,9.7584143,0.4912167
131154,355181,-1,220.034639577,4.932448878,0.025237,15.7276001,17.7647991,0.8842,-18.6464691,9.454586,0.5227985
174556,476101,-1,352.848319771,-0.060093123,0.067985,17.4061012,17.6278992,0.973,-19.1865673,9.5943289,0.4309521
144488,384468,-1,260.224304097,29.584348521,0.046788,16.8269997,17.7591991,0.92,-18.9209518,9.6806183,0.6672497
115680,317699,-1,152.957383336,3.211193276,0.046485,17.3295002,17.7912998,0.91,-18.3837872,9.6305914,0.8395233
124998,341391,-1,149.042419284,-0.749876673,0.065832,17.7388,17.7157001,0.8333,-18.7691593,9.5783863,0.6024494
64950,200827,-1,190.104760345,2.433827955,0.046057,17.0230999,17.7966995,0.8415,-18.6857719,9.6143446,0.6153412
255254,702452,-1,258.659398267,28.120791794,0.022655,15.2384996,17.7703991,1.0,-18.9020576,9.5648689,0.4965172
97761,273989,-1,27.863964096,-8.962209198,0.052036,16.6095009,17.8073006,0.9156,-19.4244728,9.4796371,0.2136555
120328,328364,-1,165.812255771,5.972703077,0.073541,17.1760006,17.7647991,0.8571,-19.5915775,9.7162666,0.3702869
157837,416880,-1,204.669640292,-2.044695815,0.046879,17.0608006,17.7798996,0.957,-18.7102222,9.4318161,0.4865894
262141,727345,-1,150.981598182,8.150017167,0.071141,17.8013,17.8096008,0.8929,-18.8785324,9.6077118,0.5935783
221627,622667,-1,154.415685976,6.669093638,0.075649,17.4136009,17.7761002,0.8491,-19.4077873,9.7388372,0.469471
79190,231724,-1,337.978741673,-9.404540554,0.073428,17.8097,17.8132,0.8692,-18.9496288,9.5512905,0.4830418
13434,63869,-1,223.920212196,0.106685419,0.077788,17.6891003,17.7131004,0.8816,-19.1970177,9.5952158,0.4733715
2414,12761,-1,9.518080343,-0.749841933,0.047483,16.5234013,17.6707993,0.9701,-19.2602596,9.7632999,0.5924454
127609,347560,-1,227.710616598,2.657178795,0.086213,17.8125,17.7807999,0.8235,-19.2998905,9.6756086,0.4902096
182266,517010,-1,43.232932105,0.322356001,0.066853,17.7553997,17.6821995,1.0,-18.7984123,9.4508076,0.4144802
356527,1050535,-1,251.502927994,21.742508202,0.05563,16.9552002,17.7877998,0.9541,-19.195488,9.6540127,0.5185642
265732,734679,-1,185.254306033,11.132448476,0.070124,17.4400005,17.8006992,0.8995,-19.219408,9.6198692,0.4110508
155814,411932,-1,209.269730409,-1.709039179,0.047137,16.3541012,17.7635994,0.8333,-19.4260159,9.7212009,0.4737968
64332,199381,-1,205.470073096,1.826245219,0.033595,16.3028011,17.7733002,0.8282,-18.7061176,9.5647326,0.6141109
178835,501097,-1,16.030413871,-0.970035909,0.018626,14.9937,17.6947994,0.9945,-18.696291,9.7263021,0.7808247
154960,410099,-1,202.647206988,-3.033954384,0.094988,17.8772011,17.7714996,0.9467,-19.4466801,9.7426567,0.4216938
325853,881511,-1,185.136167418,12.391836125,0.026397,15.8249998,17.7935009,0.9385,-18.6323776,9.6736975,0.7600842
267900,739430,-1,126.505633883,30.079298677,0.08143,17.585701,17.7949009,0.8898,-19.399437,9.6524124,0.4376011
166543,443228,-1,341.774636935,14.738321398,0.038416,16.2049007,17.7703991,0.8562,-19.144062,9.4747276,0.319437
992,5715,-1,4.090280325,-1.134010242,0.090593,17.889801,17.6537991,0.9854,-19.3300819,9.5915117,0.4080486
356094,1049095,-1,247.905273308,22.319078623,0.014429,14.3345995,17.7814007,0.9662,-18.823595,9.4876099,0.4637604
87013,249231,-1,27.458201006,-8.775500015,0.04105,17.6998005,17.8010006,0.9156,-17.7089596,9.4808159,0.9014416
28071,101731,-1,27.798706018,14.840818963,0.043841,17.0657005,17.6721992,0.9146,-18.5030632,9.6884375,0.7343121
172288,464278,-1,343.09192455,-0.951011648,0.068465,17.0874004,17.6662006,0.9572,-19.5174809,9.72789,0.4739552
277646,764200,-1,134.47881946,7.554669583,0.076334,17.6928005,17.7861996,0.8714,-19.1528187,9.5428486,0.4100609
37267,126394,-1,187.335440116,-2.493753449,0.03128,16.2919006,17.6250992,0.854,-18.5682774,9.4653378,0.5522366
339427,968026,-1,236.058021218,3.764102656,0.065751,16.8889008,17.7840996,0.7419,-19.6369686,9.6870441,0.3592148
78161,229678,-1,317.211933048,-7.709812426,0.079913,17.1309013,17.8908997,0.8388,-19.8163624,9.7610502,0.3446636
18345,77350,-1,176.655161378,-0.532010301,0.080445,17.528801,17.6826,0.9746,-19.4325676,9.6171837,0.4014874
21372,85316,-1,157.839889795,0.231127632,0.028487,16.4452,17.7007008,0.8696,-18.1766014,9.5601587,0.7940636
72006,215942,-1,153.278114698,2.256639312,0.079202,17.7429008,17.7728004,0.903,-19.1796913,9.686902,0.5258656
160685,425039,-1,218.023785276,-1.980491078,0.056311,16.8138008,17.7826004,0.9778,-19.3532734,9.757431,0.5580482
231440,646119,-1,159.66293308,8.416894471,0.068237,17.4682999,17.7824001,0.8789,-19.1234245,9.6466808,0.5420609
16819,73621,-1,174.858712879,-0.920411143,0.062151,17.4152012,17.7222004,0.9672,-18.9702778,9.5892363,0.4876022
205208,583762,-1,118.266918534,28.835075659,0.07583,17.6462002,17.7810001,0.791,-19.1785927,9.6852722,0.5189495
356696,1051151,-1,250.373282825,23.860132945,0.05778,17.1149998,17.7868996,0.9641,-19.1195431,9.5561113,0.4169693
197955,565270,-1,119.903317762,28.863815124,0.045625,16.2361012,17.7784004,0.9638,-19.5048122,9.5579901,0.2488632
234529,653402,-1,173.167717196,10.37863153,0.036702,16.0643997,17.7929001,0.8673,-19.1603165,9.614748,0.4437141
350801,1011043,-1,252.867515182,24.00115389,0.07791,17.4759007,17.8040009,0.8824,-19.4106064,9.7455177,0.5372219
361647,1096285,-1,196.120894876,13.754062369,0.068954,17.7968998,17.7929993,0.8431,-18.8127613,9.545392,0.5762615
168779,448150,-1,330.827053743,-7.292550187,0.063693,17.2292004,17.7859993,0.8767,-19.2245178,9.5589504,0.3731518
270108,744616,-1,154.83800864,10.173819523,0.052198,16.7999001,17.7929993,0.9804,-19.194973,9.7242804,0.5469227
249517,688966,-1,251.642966487,30.656040701,0.063191,17.5293007,17.7803001,0.9231,-18.8899136,9.5794697,0.5339394
63601,197813,-1,203.401958118,1.419490999,0.083835,17.6984005,17.7994995,0.8115,-19.3520813,9.703824,0.4692135
12920,62892,-1,191.257469818,0.046252344,0.045931,17.4379997,17.7129002,0.936,-18.2502575,9.6113062,0.8623924
